1.3262800000,0.0000210000
1.3271640000,0.0000140000
1.3280170000,0.0000120000
1.3287350000,0.0000100000
1.3294300000,0.0000110000
1.3301200000,0.0000110000
1.3309280000,0.0000110000
1.3316470000,0.0000110000
1.3323640000,0.0000100000
1.3330270000,0.0000100000
1.3337150000,0.0000100000
1.3343770000,0.0000110000
1.3350410000,0.0000100000
1.3357280000,0.0000100000
1.3364450000,0.0000120000
1.3372070000,0.0000120000
1.3382470000,0.0000180000
1.3392800000,0.0000150000
1.3401930000,0.0000120000
1.3409030000,0.0000120000
1.3415850000,0.0000100000
1.3422470000,0.0000100000
1.3429160000,0.0000100000
1.3436830000,0.0000100000
1.3443460000,0.0000100000
1.3450020000,0.0000100000
1.3456570000,0.0000100000
1.3463070000,0.0000100000
1.3469600000,0.0000090000
1.3476200000,0.0000100000
1.3482780000,0.0000100000
1.3489370000,0.0000100000
1.3495930000,0.0000100000
1.3502570000,0.0000100000
1.3509210000,0.0000100000
1.3515840000,0.0000080000
1.3520360000,0.0000070000
1.3524660000,0.0000070000
1.3528950000,0.0000070000
1.3533390000,0.0000070000
1.3538900000,0.0000120000
1.3544400000,0.0000080000
1.3550890000,0.0000080000
1.3556200000,0.0000080000
1.3561060000,0.0000070000
1.3565430000,0.0000070000
1.3569780000,0.0000070000
1.3574500000,0.0000070000
1.3578840000,0.0000080000
1.3583050000,0.0000060000
1.3587240000,0.0000070000
1.3591450000,0.0000060000
1.3596360000,0.0000070000
1.3601170000,0.0000070000
1.3605500000,0.0000070000
1.3609790000,0.0000070000
1.3614080000,0.0000060000
1.3618400000,0.0000060000
1.3622790000,0.0000070000
1.3627130000,0.0000060000
1.3631530000,0.0000060000
1.3752700000,0.0000130000
1.3759720000,0.0000100000
1.3765410000,0.0000070000
1.3770440000,0.0000070000
1.3775260000,0.0000070000
1.3780210000,0.0000070000
1.3785080000,0.0000070000
1.3789870000,0.0000070000
1.3794760000,0.0000080000
1.3799410000,0.0000070000
1.3803880000,0.0000070000
1.3808500000,0.0000070000
1.3813000000,0.0000080000
1.3818040000,0.0000080000
1.3822860000,0.0000080000
1.3827310000,0.0000070000
1.3831660000,0.0000070000
1.3836360000,0.0000090000
1.3840900000,0.0000070000
1.3845290000,0.0000070000
1.3850330000,0.0000060000
1.3854660000,0.0000070000
1.3859270000,0.0000070000
1.3864540000,0.0000070000
1.3869240000,0.0000070000
1.3874080000,0.0000070000
1.3878610000,0.0000060000
1.3883030000,0.0000070000
1.3887710000,0.0000060000
1.3892350000,0.0000070000
1.3897010000,0.0000070000
1.3901410000,0.0000070000
1.3905980000,0.0000070000
1.3910410000,0.0000070000
1.3914990000,0.0000070000
1.3919170000,0.0000070000
1.3923370000,0.0000060000
1.3927790000,0.0000060000
1.3932210000,0.0000060000
1.3936610000,0.0000070000
1.3941810000,0.0000060000
1.3946310000,0.0000060000
1.3950910000,0.0000060000
1.3955650000,0.0000060000
1.3960290000,0.0000070000
1.3964920000,0.0000070000
1.3969560000,0.0000070000
1.3973910000,0.0000060000
1.3978540000,0.0000070000
1.3983100000,0.0000070000
1.3987590000,0.0000080000
1.3992090000,0.0000070000
1.3996930000,0.0000070000
1.4001560000,0.0000060000
1.4006220000,0.0000070000
1.4010900000,0.0000060000
1.4015570000,0.0000060000
1.4019940000,0.0000060000
1.4023920000,0.0000060000
1.4027980000,0.0000070000
1.4033190000,0.0000080000
1.4038000000,0.0000070000
1.4042570000,0.0000070000
1.4047210000,0.0000060000
1.4051840000,0.0000070000
1.4056510000,0.0000060000
1.4061180000,0.0000060000
1.4065820000,0.0000070000
1.4070800000,0.0000170000
1.4075650000,0.0000170000
1.4080410000,0.0000070000
1.4085090000,0.0000070000
1.4089750000,0.0000070000
1.4094430000,0.0000070000
1.4099270000,0.0000060000
1.4103770000,0.0000060000
1.4108150000,0.0000070000
1.4112590000,0.0000070000
1.4117080000,0.0000060000
1.4121530000,0.0000070000
1.4126680000,0.0000070000
1.4131270000,0.0000070000
1.4135470000,0.0000060000
1.4139540000,0.0000070000
1.4143990000,0.0000070000
1.4148670000,0.0000080000
1.4153480000,0.0000080000
1.4158000000,0.0000070000
1.4162530000,0.0000070000
1.4167010000,0.0000070000
1.4171700000,0.0000060000
1.4176280000,0.0000070000
1.4180670000,0.0000060000
1.4185110000,0.0000060000
1.4189570000,0.0000070000
1.4194200000,0.0000070000
1.4199170000,0.0000060000
1.4203700000,0.0000070000
1.4208120000,0.0000070000
1.4212950000,0.0000060000
1.4218090000,0.0000070000
1.4222510000,0.0000070000
1.4226890000,0.0000060000
1.4231320000,0.0000060000
1.4235740000,0.0000070000
1.4240230000,0.0000080000
1.4244510000,0.0000070000
1.4248760000,0.0000070000
1.4253070000,0.0000180000
1.4257640000,0.0000060000
1.4262080000,0.0000070000
1.4266590000,0.0000060000
1.4271270000,0.0000060000
1.4276010000,0.0000070000
1.4280590000,0.0000070000
1.4285020000,0.0000070000
1.4289230000,0.0000070000
1.4293780000,0.0000070000
1.4298190000,0.0000060000
1.4302800000,0.0000070000
1.4308080000,0.0000070000
1.4312490000,0.0000070000
1.4317330000,0.0000100000
1.4322070000,0.0000070000
1.4326380000,0.0000080000
1.4330660000,0.0000070000
1.4334900000,0.0000070000
1.4339140000,0.0000070000
1.4343360000,0.0000070000
1.4347600000,0.0000070000
1.4351820000,0.0000070000
1.4356170000,0.0000070000
1.4360600000,0.0000070000
1.4365200000,0.0000090000
1.4369730000,0.0000070000
1.4374320000,0.0000070000
1.4378600000,0.0000070000
1.4383050000,0.0000070000
1.4387360000,0.0000070000
1.4391670000,0.0000070000
1.4396870000,0.0000070000
1.4401160000,0.0000070000
1.4405450000,0.0000070000
1.4409710000,0.0000070000
1.4413940000,0.0000070000
1.4418150000,0.0000070000
1.4422360000,0.0000080000
1.4426580000,0.0000070000
1.4430820000,0.0000070000
1.4435140000,0.0000070000
1.4439400000,0.0000070000
1.4443630000,0.0000070000
1.4447840000,0.0000070000
1.4452040000,0.0000070000
1.4456220000,0.0000070000
1.4460420000,0.0000070000
1.4464730000,0.0000060000
1.4468910000,0.0000070000
1.4473190000,0.0000070000
1.4478090000,0.0000100000
1.4483500000,0.0000070000
1.4487860000,0.0000070000
1.4492330000,0.0000070000
1.4496600000,0.0000070000
1.4500970000,0.0000070000
1.4505190000,0.0000070000
1.4509580000,0.0000070000
1.4513840000,0.0000070000
1.4518190000,0.0000070000
1.4522620000,0.0000070000
1.4526840000,0.0000070000
1.4531190000,0.0000070000
1.4535430000,0.0000070000
1.4539840000,0.0000070000
1.4544050000,0.0000080000
1.4548420000,0.0000070000
1.4552670000,0.0000080000
1.4557080000,0.0000080000
1.4561550000,0.0000070000
1.4566300000,0.0000080000
1.4572110000,0.0000080000
1.4576640000,0.0000080000
1.4581190000,0.0000080000
1.4585490000,0.0000070000
1.4589930000,0.0000070000
1.4594290000,0.0000070000
1.4598710000,0.0000070000
1.4603170000,0.0000070000
1.4607430000,0.0000070000
1.4611820000,0.0000080000
1.4616050000,0.0000080000
1.4620460000,0.0000070000
1.4624700000,0.0000070000
1.4629070000,0.0000080000
1.4633380000,0.0000070000
1.4637790000,0.0000070000
1.4642100000,0.0000070000
1.4646330000,0.0000070000
1.4651030000,0.0000100000
1.4655440000,0.0000070000
1.4660510000,0.0000070000
1.4664760000,0.0000070000
1.4668950000,0.0000070000
1.4673170000,0.0000070000
1.4677500000,0.0000070000
1.4681950000,0.0000070000
1.4686170000,0.0000070000
1.4690380000,0.0000070000
1.4694640000,0.0000070000
1.4698840000,0.0000070000
1.4703330000,0.0000070000
1.4707840000,0.0000080000
1.4712400000,0.0000080000
1.4716810000,0.0000070000
1.4721150000,0.0000070000
1.4725450000,0.0000070000
1.4729650000,0.0000070000
1.4733890000,0.0000070000
1.4738100000,0.0000070000
1.4742460000,0.0000070000
1.4747540000,0.0000070000
1.4751790000,0.0000070000
1.4756080000,0.0000070000
1.4760300000,0.0000070000
1.4764500000,0.0000080000
1.4768720000,0.0000070000
1.4772910000,0.0000070000
1.4777110000,0.0000070000
1.4781330000,0.0000070000
1.4785600000,0.0000070000
1.4789800000,0.0000070000
1.4794090000,0.0000070000
1.4798340000,0.0000070000
1.4802580000,0.0000070000
1.4806880000,0.0000070000
1.4811690000,0.0000080000
1.4816140000,0.0000070000
1.4820430000,0.0000070000
1.4824810000,0.0000070000
1.4829110000,0.0000070000
1.4834820000,0.0000080000
1.4839200000,0.0000070000
1.4843690000,0.0000080000
1.4848020000,0.0000070000
1.4852330000,0.0000080000
1.4856600000,0.0000070000
1.4860920000,0.0000070000
1.4865200000,0.0000070000
1.4869490000,0.0000080000
1.4873930000,0.0000070000
1.4878300000,0.0000080000
1.4882860000,0.0000080000
1.4887440000,0.0000070000
1.4892090000,0.0000070000
1.4896430000,0.0000070000
1.4900820000,0.0000070000
1.4905770000,0.0000090000
1.4910550000,0.0000080000
1.4915090000,0.0000080000
1.4919440000,0.0000080000
1.4924580000,0.0000070000
1.4928930000,0.0000070000
1.4933270000,0.0000070000
1.4937560000,0.0000070000
1.4941860000,0.0000070000
1.4946150000,0.0000070000
1.4950450000,0.0000070000
1.4954870000,0.0000070000
1.4959210000,0.0000070000
1.4963520000,0.0000070000
1.4967820000,0.0000070000
